time,f0,intensity
307.34,247.08,0.01
307.35,248.81,0.01
307.36,250.55,0.01
307.37,252.28,0.01
307.38,254.02,0.01
307.39,255.76,0.01
307.4,257.49,0
307.41,259.23,0
307.42,260.96,0
307.43,262.7,0
307.44,264.43,0
307.45,266.17,0
307.46,267.9,0
307.47,269.64,0
307.48,271.38,0
307.49,273.11,0.01
307.5,274.85,0.02
307.51,276.58,0.16
307.52,254.1,0.34
307.53,238.92,0.44
307.54,234.51,0.44
307.55,236.12,0.44
307.56,240.65,0.42
307.57,241.87,0.37
307.58,239.11,0.3
307.59,231.95,0.21
307.6,223.71,0.16
307.61,220.21,0.15
307.62,221,0.16
307.63,224.57,0.16
307.64,232.64,0.15
307.65,244.1,0.19
307.66,253.25,0.34
307.67,262.49,0.45
307.68,261.76,0.43
307.69,259.92,0.35
307.7,260.88,0.29
307.71,263.37,0.31
307.72,265.32,0.32
307.73,266.11,0.33
307.74,266.87,0.36
307.75,267.98,0.36
307.76,269.17,0.36
307.77,269.34,0.38
307.78,269.87,0.37
307.79,270.3,0.35
307.8,270.57,0.37
307.81,272.93,0.38
307.82,274.3,0.38
307.83,275.32,0.4
307.84,276.06,0.43
307.85,277.08,0.45
307.86,276.17,0.44
307.87,278.36,0.43
307.88,281.22,0.43
307.89,284.1,0.38
307.9,278.31,0.26
307.91,266.9,0.14
307.92,268.5,0.11
307.93,270.4,0.12
307.94,272.29,0.14
307.95,274.19,0.14
307.96,276.08,0.14
307.97,277.98,0.12
307.98,279.87,0.08
307.99,281.77,0.2
308,281.67,0.33
308.01,273.16,0.31
308.02,237.02,0.17
308.03,234.05,0.08
308.04,225.53,0.06
308.05,222.93,0.04
308.06,220.33,0.03
308.07,217.74,0.03
308.08,215.14,0.02
308.09,212.54,0.03
308.1,210.81,0.13
308.11,247.31,0.27
308.12,233.09,0.36
308.13,230.61,0.36
308.14,225.34,0.3
308.15,220.61,0.21
308.16,220.67,0.14
308.17,220.72,0.14
308.18,220.77,0.16
308.19,220.83,0.16
308.2,220.88,0.16
308.21,220.94,0.16
308.22,220.99,0.16
308.23,221.05,0.14
308.24,221.1,0.13
308.25,221.16,0.14
308.26,221.21,0.11
308.27,221.26,0.06
308.28,220.62,0.13
308.29,209.5,0.2
308.3,198.09,0.19
308.31,192.67,0.13
308.32,195,0.07
308.33,197.33,0.06
308.34,199.66,0.06
308.35,201.99,0.05
308.36,204.32,0.05
308.37,206.65,0.05
308.38,208.97,0.05
308.39,211.3,0.04
308.4,213.63,0.04
308.41,215.96,0.05
308.42,218.29,0.04
308.43,220.62,0.05
308.44,222.95,0.06
308.45,225.28,0.05
308.46,227.6,0.07
308.47,230.07,0.14
308.48,232.88,0.17
308.49,228.8,0.17
308.5,225.64,0.16
308.51,220.68,0.17
308.52,215.1,0.17
308.53,211.06,0.18
308.54,206.41,0.19
308.55,201.91,0.19
308.56,196.22,0.18
308.57,190.87,0.17
308.58,184.67,0.16
308.59,179.55,0.13
308.6,172.13,0.11
308.61,169.88,0.1
308.62,167.11,0.09
308.63,163.93,0.09
308.64,163.14,0.1
308.65,159.11,0.09
308.66,162.09,0.09
308.67,149.8,0.09
308.68,92.37,0.08
308.69,182.94,0.06
308.7,129.94,0.06
308.71,91.03,0.07
308.72,159.54,0.07
308.73,158.53,0.06
308.74,175.47,0.06
308.75,176.11,0.06
308.76,166.74,0.06
308.77,163.29,0.06
308.78,166.73,0.05
308.79,158.79,0.04
308.8,161.24,0.03
308.81,143.2,0.02
308.82,96.17,0.01
308.83,151.06,0
308.84,87.48,0
308.85,56.12,0
308.86,68.6,0
308.87,110.74,0
308.88,185.34,0
308.89,172.02,0
308.9,348.64,0
308.91,287.98,0
308.92,227.33,0
308.93,166.67,0
308.94,140.45,0
308.95,196.58,0.04
308.96,100.53,0.09
308.97,77.42,0.14
308.98,129.18,0.19
308.99,200.89,0.21
309,202.23,0.22
309.01,201.82,0.23
309.02,201.97,0.23
309.03,201.39,0.23
309.04,201.18,0.24
309.05,202.05,0.25
309.06,202.25,0.25
309.07,202.24,0.25
309.08,200.26,0.23
309.09,198.07,0.23
309.1,205.01,0.26
309.11,206.36,0.29
309.12,209.19,0.31
309.13,211.37,0.32
309.14,212.2,0.33
309.15,213.27,0.35
309.16,214.14,0.37
309.17,215.5,0.37
309.18,217.64,0.38
309.19,221.2,0.38
309.2,226.55,0.35
309.21,226.52,0.34
309.22,228.89,0.34
309.23,231.25,0.32
309.24,232.12,0.3
309.25,231.64,0.32
309.26,231.01,0.31
309.27,230.08,0.3
309.28,228.19,0.31
309.29,226.03,0.29
309.3,223.19,0.28
309.31,220.14,0.27
309.32,217.87,0.28
309.33,214.93,0.27
309.34,212.35,0.26
309.35,209.83,0.25
309.36,206.85,0.25
309.37,203.7,0.25
309.38,199.73,0.24
309.39,195.69,0.23
309.4,191.29,0.2
309.41,186.51,0.15
309.42,180.99,0.11
309.43,174.91,0.1
309.44,167.67,0.08
309.45,154.63,0.06
309.46,153.66,0.06
309.47,155.28,0.04
309.48,156.92,0.03
309.49,158.57,0.03
309.5,160.21,0.02
309.51,161.85,0.02
309.52,163.49,0.02
309.53,165.14,0.02
309.54,166.78,0.02
309.55,168.42,0.02
309.56,187.26,0.03
309.57,176.01,0.03
309.58,140.53,0.02
309.59,170.43,0.02
309.6,159.42,0.02
309.61,279.19,0.03
309.62,254.44,0.16
309.63,248.35,0.26
309.64,243.95,0.31
309.65,241.36,0.36
309.66,238.02,0.39
309.67,234.75,0.39
309.68,230.85,0.38
309.69,223.18,0.33
309.7,215.59,0.29
309.71,209.27,0.26
309.72,203.3,0.24
309.73,197.29,0.23
309.74,190.72,0.22
309.75,183.81,0.21
309.76,177.88,0.19
309.77,172.68,0.16
309.78,170.12,0.15
309.79,167.45,0.14
309.8,165.21,0.13
309.81,163.6,0.14
309.82,161.4,0.13
309.83,161.01,0.12
309.84,161.2,0.11
309.85,158.68,0.09
309.86,156.99,0.08
309.87,125.04,0.08
309.88,80.83,0.07
309.89,83.32,0.06
309.9,128.64,0.04
309.91,182.3,0.03
309.92,178.93,0.03
309.93,175.56,0.04
309.94,172.2,0.04
309.95,168.83,0.05
309.96,165.47,0.05
309.97,162.1,0.06
309.98,158.74,0.06
309.99,155.37,0.07
310,152,0.08
310.01,148.64,0.07
310.02,145.27,0.05
310.03,141.91,0.04
310.04,138.54,0.02
310.05,135.18,0.01
310.06,131.81,0
310.07,128.44,0
310.08,125.08,0
310.09,121.71,0
310.1,118.35,0.02
310.11,114.98,0.07
310.12,111.61,0.15
310.13,160.84,0.22
310.14,212.35,0.27
310.15,206.4,0.28
310.16,203.12,0.28
310.17,202.77,0.27
310.18,202.63,0.25
310.19,201.23,0.24
310.2,196.92,0.23
310.21,192.98,0.18
310.22,192.73,0.11
310.23,191.17,0.1
310.24,188.44,0.07
310.25,188.54,0.04
310.26,186.05,0.06
310.27,196.28,0.11
310.28,205.69,0.2
310.29,198.32,0.23
310.3,192.81,0.22
310.31,188.99,0.22
310.32,133.82,0.16
310.33,141.13,0.09
310.34,188.77,0.11
310.35,187.01,0.14
310.36,185.26,0.14
310.37,183.63,0.13
310.38,182.73,0.11
310.39,181.04,0.09
310.4,180.84,0.07
310.41,188.53,0.07
310.42,190.29,0.1
310.43,184.34,0.15
310.44,179.99,0.19
310.45,177.03,0.18
310.46,172.19,0.15
310.47,165.05,0.1
310.48,162.92,0.06
310.49,164.83,0.05
310.5,166.73,0.05
310.51,168.64,0.06
310.52,170.54,0.1
310.53,172.45,0.14
310.54,174.35,0.17
310.55,176.26,0.16
310.56,178.16,0.14
310.57,180.07,0.16
310.58,181.97,0.14
310.59,183.88,0.11
310.6,185.78,0.07
310.61,187.69,0.04
310.62,205.57,0.12
310.63,215.66,0.17
310.64,213.05,0.17
310.65,206.61,0.16
310.66,200.09,0.15
310.67,196.2,0.14
310.68,193.39,0.14
310.69,190.7,0.13
310.7,188.91,0.13
310.71,183.26,0.11
310.72,176.63,0.1
310.73,172.72,0.09
310.74,167.22,0.08
310.75,163.79,0.08
310.76,162.34,0.07
310.77,161.02,0.06
310.78,158.96,0.06
310.79,158.4,0.05
310.8,156.47,0.04
310.81,155.54,0.04
310.82,154.23,0.03
310.83,156.7,0.03
310.84,156.59,0.03
310.85,158.46,0.03
310.86,160.06,0.03
310.87,162.86,0.03
310.88,175.46,0.03
310.89,182.95,0.03
310.9,177.04,0.03
310.91,170.51,0.02
310.92,169.53,0.01
310.93,170.39,0
310.94,171.24,0.02
310.95,172.1,0.02
310.96,172.95,0.01
310.97,173.81,0
310.98,174.66,0
310.99,175.52,0
311,176.37,0
311.01,177.23,0
311.02,178.09,0
311.03,178.94,0
311.04,179.8,0
311.05,180.65,0
311.06,181.51,0
311.07,182.36,0
311.08,183.22,0
311.09,184.07,0
311.1,184.93,0
311.11,185.79,0
311.12,186.64,0
311.13,187.5,0
311.14,188.35,0
311.15,189.21,0
311.16,190.06,0
311.17,190.92,0
311.18,191.77,0
311.19,192.63,0
311.2,193.48,0
311.21,194.34,0
311.22,195.2,0
311.23,196.05,0
311.24,196.91,0
311.25,197.76,0
311.26,198.62,0
311.27,199.47,0.01
311.28,200.33,0.01
311.29,201.18,0.01
311.3,202.04,0.01
311.31,202.9,0.01
311.32,203.75,0.01
311.33,204.61,0.02
311.34,205.46,0.02
311.35,206.32,0.02
311.36,207.17,0.02
311.37,208.03,0.02
311.38,208.88,0.02
311.39,209.74,0.02
311.4,210.59,0.02
311.41,211.45,0.02
311.42,212.31,0.02
311.43,213.16,0.01
311.44,214.02,0.01
311.45,214.87,0.01
311.46,215.73,0.01
311.47,216.58,0.01
311.48,217.44,0.01
311.49,218.29,0
311.5,219.15,0
311.51,220.01,0
311.52,220.86,0
311.53,221.72,0
311.54,222.57,0
311.55,223.43,0
311.56,224.28,0
311.57,225.14,0
311.58,225.99,0.01
311.59,236.67,0.05
311.6,223.45,0.1
311.61,220.03,0.13
311.62,230.44,0.14
311.63,252.08,0.15
311.64,265.45,0.25
311.65,273.06,0.35
311.66,278.55,0.38
311.67,281.62,0.38
311.68,283.17,0.35
311.69,282.35,0.31
311.7,277.18,0.25
311.71,271.13,0.18
311.72,266.34,0.13
311.73,261.8,0.2
311.74,257.25,0.26
311.75,252.71,0.29
311.76,248.17,0.32
311.77,243.62,0.32
311.78,239.08,0.29
311.79,234.54,0.25
311.8,229.99,0.22
311.81,225.45,0.23
311.82,220.9,0.24
311.83,216.36,0.18
311.84,211.82,0.11
311.85,207.27,0.06
311.86,202.73,0.03
311.87,198.19,0.01
311.88,193.64,0
311.89,189.1,0.01
311.9,256.27,0.07
311.91,250.54,0.17
311.92,242.28,0.26
311.93,230.8,0.3
311.94,223.46,0.29
311.95,218.94,0.29
311.96,216.3,0.27
311.97,214.46,0.26
311.98,211.29,0.25
311.99,209.96,0.25
312,209.47,0.25
312.01,210.32,0.25
312.02,207.2,0.24
312.03,208.79,0.24
312.04,210.06,0.26
312.05,210.82,0.26
312.06,210.78,0.26
312.07,211.04,0.27
312.08,211.05,0.27
312.09,210.33,0.26
312.1,210.11,0.27
312.11,210.31,0.27
312.12,210.98,0.27
312.13,211.13,0.26
312.14,210.24,0.25
312.15,208.16,0.24
312.16,204.67,0.22
312.17,205.63,0.2
312.18,218.7,0.27
312.19,209.28,0.3
312.2,205.19,0.28
312.21,203.88,0.27
312.22,203.13,0.26
312.23,198.64,0.2
312.24,195.25,0.11
312.25,207.04,0.04
312.26,202.25,0.01
312.27,213.65,0
312.28,201.65,0
312.29,125.6,0
312.3,191.35,0
312.31,192.66,0.01
312.32,192.31,0.01
312.33,191.95,0
312.34,191.6,0
312.35,191.24,0.01
312.36,167.66,0.06
312.37,143.78,0.06
312.38,119.89,0.02
312.39,96.01,0.02
312.4,72.13,0.05
312.41,221.3,0.12
312.42,223.56,0.2
312.43,209.44,0.24
312.44,204.8,0.23
312.45,201.28,0.23
312.46,201.78,0.24
312.47,200.53,0.23
312.48,200.94,0.22
312.49,201.69,0.22
312.5,203.21,0.22
312.51,203.46,0.22
312.52,202.62,0.21
312.53,197.73,0.17
312.54,190.37,0.1
312.55,70.91,0.03
312.56,72.2,0.01
312.57,98.44,0.01
312.58,124.69,0.01
312.59,150.93,0.02
312.6,177.17,0.07
312.61,203.41,0.11
312.62,227.78,0.2
312.63,216.13,0.26
312.64,212.65,0.27
312.65,210.34,0.26
312.66,204.63,0.22
312.67,199.81,0.17
312.68,195.36,0.12
312.69,189.98,0.08
312.7,189.37,0.05
312.71,203.02,0.03
312.72,216.67,0.02
312.73,230.31,0.02
312.74,243.96,0.02
312.75,257.61,0.02
312.76,271.25,0.01
312.77,284.9,0.01
312.78,298.55,0.02
312.79,312.19,0.02
312.8,318.93,0.22
312.81,261.52,0.4
312.82,263.53,0.46
312.83,256.43,0.4
312.84,249.82,0.27
312.85,250.91,0.14
312.86,245.02,0.14
312.87,240.23,0.15
312.88,235.96,0.15
312.89,229.23,0.16
312.9,227.34,0.23
312.91,222.86,0.3
312.92,202.33,0.29
312.93,193.18,0.27
312.94,186.96,0.27
312.95,182.5,0.25
312.96,179.57,0.23
312.97,176.14,0.19
312.98,169.98,0.12
312.99,176.37,0.05
313,174.34,0.03
313.01,172.32,0.01
313.02,170.29,0.01
313.03,168.26,0.04
313.04,166.23,0.07
313.05,164.2,0.09
313.06,162.17,0.09
313.07,160.14,0.06
313.08,158.12,0.03
313.09,156.09,0.02
313.1,154.06,0.02
313.11,152.03,0.01
313.12,150,0
313.13,147.97,0
313.14,145.95,0
313.15,155.22,0
313.16,211.98,0.04
313.17,217.03,0.11
313.18,171.59,0.14
313.19,166.35,0.13
313.2,166.55,0.13
313.21,164.88,0.13
313.22,162.86,0.12
313.23,162.53,0.11
313.24,161.23,0.09
313.25,159.73,0.08
313.26,161.06,0.07
313.27,161.31,0.06
313.28,159.74,0.06
313.29,157.62,0.05
313.3,159.45,0.05
313.31,142.32,0.04
313.32,94.55,0.04
313.33,157.49,0.04
313.34,161.17,0.04
313.35,158.58,0.04
313.36,156.23,0.04
313.37,181.53,0.04
313.38,158.27,0.03
313.39,96.04,0.02
313.4,159.85,0.02
313.41,130.34,0.01
313.42,101.93,0
313.43,213.33,0
313.44,169.76,0
313.45,69.95,0
313.46,69.9,0
313.47,69.86,0
313.48,69.82,0
313.49,69.77,0
313.5,69.73,0
313.51,69.68,0
313.52,69.64,0
313.53,69.6,0
313.54,69.55,0
313.55,69.51,0
313.56,69.46,0
313.57,69.42,0
313.58,69.38,0
313.59,69.33,0
313.6,69.29,0
313.61,69.24,0
313.62,69.2,0
313.63,69.16,0
313.64,69.11,0
313.65,69.07,0
313.66,69.03,0
313.67,68.98,0
313.68,68.94,0
313.69,68.89,0
313.7,68.85,0
313.71,68.81,0
313.72,68.76,0
313.73,68.72,0
313.74,68.67,0
313.75,68.63,0
313.76,68.59,0
313.77,68.54,0
313.78,68.5,0
313.79,68.45,0
313.8,68.41,0
313.81,68.37,0
313.82,68.32,0
313.83,68.28,0
313.84,68.23,0
313.85,68.19,0
313.86,68.15,0
313.87,68.1,0
313.88,68.06,0
313.89,68.01,0
313.9,67.97,0
313.91,67.93,0
313.92,67.88,0
313.93,67.84,0
313.94,67.8,0
313.95,67.75,0
313.96,67.71,0
313.97,67.66,0
313.98,67.62,0
313.99,67.58,0
314,67.53,0
314.01,67.49,0
314.02,67.44,0
314.03,67.4,0
314.04,67.36,0
314.05,84.55,0.02
314.06,111.37,0.17
314.07,150.77,0.27
314.08,221.96,0.3
314.09,223.14,0.3
314.1,221.8,0.3
314.11,219.77,0.3
314.12,216.56,0.29
314.13,213.05,0.27
314.14,207.55,0.24
314.15,202.26,0.15
314.16,209.41,0.07
314.17,221.72,0.02
314.18,223.02,0.01
314.19,216.3,0
314.2,218.21,0
314.21,226.89,0
314.22,248.47,0
314.23,199.06,0
314.24,96.3,0.03
314.25,90.03,0.04
314.26,165.66,0.12
314.27,234.77,0.26
314.28,217.86,0.35
314.29,214.03,0.38
314.3,211.12,0.39
314.31,207.43,0.36
314.32,204.3,0.32
314.33,202.41,0.32
314.34,201.09,0.32
314.35,200.65,0.3
314.36,200,0.27
314.37,197.41,0.23
314.38,195.39,0.19
314.39,196.79,0.16
314.4,199.64,0.14
314.41,203.15,0.17
314.42,205.73,0.22
314.43,206.1,0.25
314.44,204.28,0.25
314.45,202.3,0.25
314.46,200,0.25
314.47,198.09,0.25
314.48,195.79,0.23
314.49,191.47,0.18
314.5,190.52,0.13
314.51,193.75,0.1
314.52,196.98,0.09
314.53,200.21,0.11
314.54,203.45,0.13
314.55,206.68,0.13
314.56,209.91,0.1
314.57,213.14,0.07
314.58,216.37,0.12
314.59,218.71,0.19
314.6,220.72,0.24
314.61,222.9,0.27
314.62,224.9,0.28
314.63,230.76,0.27
314.64,236.14,0.27
314.65,237.27,0.28
314.66,237.18,0.27
314.67,236.29,0.28
314.68,234.79,0.28
314.69,233.42,0.27
314.7,231.42,0.27
314.71,228.57,0.28
314.72,225.75,0.28
314.73,222.82,0.28
314.74,218.45,0.3
314.75,212.57,0.29
314.76,206.85,0.26
314.77,200.72,0.24
314.78,194.52,0.19
314.79,188.74,0.14
314.8,183.64,0.11
314.81,179.69,0.09
314.82,176.62,0.08
314.83,176.37,0.06
314.84,177.01,0.06
314.85,178.19,0.05
314.86,178.92,0.05
314.87,183.67,0.04
314.88,195.2,0.04
314.89,209.15,0.04
314.9,226.2,0.07
314.91,239.15,0.24
314.92,241.72,0.38
314.93,241.69,0.42
314.94,243.68,0.39
314.95,245.57,0.37
314.96,243.65,0.32
314.97,248.62,0.22
314.98,251.75,0.17
314.99,247.55,0.15
315,242.36,0.15
315.01,235.47,0.16
315.02,237.13,0.21
315.03,230.35,0.28
315.04,214.44,0.26
315.05,202.52,0.23
315.06,195.15,0.23
315.07,189.58,0.22
315.08,182.09,0.19
315.09,164.76,0.12
315.1,167.73,0.06
315.11,166.07,0.04
315.12,168.16,0.01
315.13,181.85,0.01
315.14,154.38,0.03
315.15,136.37,0.09
315.16,139.61,0.11
315.17,142.85,0.08
315.18,146.09,0.08
315.19,149.33,0.09
315.2,152.57,0.08
315.21,155.81,0.08
315.22,159.05,0.09
315.23,162.29,0.07
315.24,165.53,0.03
315.25,168.77,0
315.26,172.01,0
315.27,175.25,0.01
315.28,178.49,0.03
315.29,181.73,0.03
315.3,184.97,0.05
315.31,117.65,0.09
315.32,81.85,0.09
315.33,135.52,0.08
315.34,162.19,0.07
315.35,159.34,0.06
315.36,156.87,0.06
315.37,155.84,0.05
315.38,156.65,0.05
315.39,155.51,0.05
315.4,155.23,0.05
315.41,101.91,0.05
315.42,128.81,0.05
315.43,153.99,0.05
315.44,154.77,0.05
315.45,159.11,0.05
315.46,169.29,0.04
315.47,165,0.03
315.48,155.64,0.02
315.49,153.72,0.01
315.5,154.62,0.01
315.51,155.52,0
315.52,156.42,0
315.53,157.32,0
315.54,158.21,0
315.55,159.11,0
315.56,160.01,0
315.57,160.91,0
315.58,161.81,0
315.59,162.71,0.01
315.6,163.6,0.01
315.61,164.5,0.01
315.62,165.4,0.01
315.63,166.3,0.01
315.64,167.2,0.01
315.65,168.09,0.01
315.66,168.99,0.01
315.67,169.89,0.01
315.68,170.79,0.01
315.69,171.69,0.02
315.7,172.59,0.02
315.71,173.48,0.01
315.72,174.38,0.02
315.73,175.28,0.02
315.74,176.18,0.01
315.75,177.08,0.01
315.76,177.98,0.01
315.77,178.87,0.01
315.78,179.77,0.01
315.79,180.67,0.01
315.8,181.57,0.01
315.81,182.47,0.01
315.82,183.36,0
315.83,184.26,0
315.84,185.16,0.01
315.85,186.06,0
315.86,186.96,0
315.87,187.86,0
315.88,188.75,0
315.89,189.65,0
315.9,190.55,0
315.91,191.45,0
315.92,192.35,0
315.93,193.25,0
315.94,194.14,0
315.95,195.04,0
315.96,195.94,0
315.97,196.84,0
315.98,197.74,0
315.99,227.78,0.05
316,135.54,0.11
316.01,199,0.15
316.02,212.18,0.18
316.03,209.22,0.21
316.04,206.62,0.24
316.05,199.97,0.22
316.06,200.48,0.2
316.07,198.49,0.18
316.08,194.9,0.12
316.09,194.47,0.07
316.1,241.59,0.12
316.11,220.3,0.24
316.12,210.25,0.31
316.13,206.59,0.31
316.14,205.11,0.31
316.15,203.48,0.3
316.16,202.43,0.28
316.17,198.17,0.25
316.18,195.65,0.23
316.19,196.25,0.2
316.2,196.97,0.19
316.21,196.54,0.17
316.22,191.68,0.13
316.23,198.02,0.06
316.24,206.18,0.03
316.25,214.33,0.03
316.26,222.48,0.03
316.27,230.64,0.03
316.28,238.79,0.06
316.29,246.95,0.2
316.3,247.23,0.32
316.31,246.12,0.35
316.32,243.7,0.35
316.33,240.64,0.36
316.34,238.32,0.34
316.35,236.18,0.34
316.36,233.92,0.34
316.37,229.95,0.31
316.38,224.91,0.28
316.39,216.15,0.18
316.4,213.93,0.07
316.41,212.42,0.03
316.42,210.92,0.09
316.43,209.42,0.1
316.44,207.92,0.07
316.45,206.42,0.09
316.46,216.38,0.15
316.47,201.37,0.18
316.48,197.25,0.2
316.49,196.84,0.21
316.5,197.22,0.2
316.51,197.06,0.21
316.52,196.67,0.22
316.53,195.36,0.24
316.54,192.98,0.27
316.55,191.76,0.26
316.56,189.38,0.21
316.57,187.67,0.17
316.58,186.7,0.14
316.59,187.21,0.14
316.6,187.8,0.16
316.61,188.3,0.2
316.62,187.78,0.22
316.63,186.95,0.22
316.64,186.21,0.18
316.65,182.28,0.13
316.66,182.23,0.1
316.67,181.31,0.08
316.68,185.25,0.08
316.69,185.82,0.09
316.7,183.01,0.07
316.71,189.49,0.03
316.72,198.76,0.01
316.73,180.24,0
316.74,187.11,0
316.75,194.43,0
316.76,201.76,0
316.77,209.08,0.02
316.78,216.4,0.03
316.79,223.73,0.03
316.8,231.05,0.03
316.81,238.37,0.03
316.82,245.6,0.1
316.83,226.19,0.2
316.84,228.68,0.25
316.85,230.13,0.28
316.86,233.15,0.29
316.87,234.37,0.26
316.88,235.47,0.24
316.89,236.11,0.23
316.9,235.78,0.21
316.91,235.21,0.21
316.92,233.9,0.21
316.93,230.27,0.19
316.94,225.92,0.19
316.95,221.41,0.19
316.96,207.17,0.17
316.97,208.9,0.18
316.98,200.27,0.2
316.99,194.08,0.18
317,184.12,0.14
317.01,170.06,0.1
317.02,162.28,0.08
317.03,164.69,0.07
317.04,161.64,0.07
317.05,160.27,0.06
317.06,158.54,0.05
317.07,156.87,0.05
317.08,155.24,0.04
317.09,155.09,0.04
317.1,152.39,0.04
317.11,154.59,0.04
317.12,158.54,0.04
317.13,161.82,0.04
317.14,163.24,0.04
317.15,168.1,0.04
317.16,178.96,0.04
317.17,172.12,0.03
317.18,157.38,0.02
317.19,86.63,0.01
317.2,170.05,0.01
317.21,182.11,0.01
317.22,52,0.01
317.23,52.63,0.01
317.24,53.26,0
317.25,53.89,0
317.26,54.52,0
317.27,55.15,0
317.28,55.77,0
317.29,56.4,0
317.3,57.03,0
317.31,57.66,0
317.32,58.29,0
317.33,58.92,0
317.34,59.55,0
317.35,60.18,0
317.36,60.8,0
317.37,61.43,0
317.38,62.06,0
317.39,62.69,0
317.4,63.32,0
317.41,63.95,0
317.42,64.58,0
317.43,65.2,0
317.44,65.83,0
317.45,66.46,0
317.46,67.09,0
317.47,67.72,0
317.48,68.35,0
317.49,68.98,0
317.5,69.61,0
317.51,70.23,0
317.52,70.86,0
317.53,71.49,0
317.54,72.12,0
317.55,72.75,0
317.56,73.38,0
317.57,74.01,0
317.58,74.63,0
317.59,75.26,0
317.6,75.89,0
317.61,76.52,0
317.62,77.15,0
317.63,77.78,0
317.64,78.41,0
317.65,79.04,0
317.66,79.66,0
317.67,80.29,0
317.68,80.92,0
317.69,81.55,0
317.7,82.18,0
317.71,82.81,0
317.72,83.44,0
317.73,84.07,0
317.74,84.69,0
317.75,85.32,0
317.76,85.95,0
317.77,86.58,0
317.78,87.21,0
317.79,87.84,0
317.8,88.47,0
317.81,89.09,0
317.82,89.72,0
317.83,90.35,0
317.84,90.98,0
317.85,91.61,0
317.86,92.24,0
317.87,92.87,0
317.88,93.5,0
317.89,94.12,0
317.9,94.75,0
317.91,95.38,0
317.92,96.01,0
317.93,96.64,0
317.94,97.27,0
317.95,97.9,0
317.96,98.53,0
317.97,99.15,0
317.98,99.78,0
317.99,100.41,0
318,101.04,0
318.01,101.67,0
318.02,102.3,0
318.03,102.93,0
318.04,103.55,0
318.05,104.18,0
318.06,104.81,0
318.07,105.44,0
318.08,106.07,0
318.09,106.7,0
318.1,107.33,0
318.11,107.96,0
318.12,108.58,0
318.13,109.21,0
318.14,109.84,0
318.15,110.47,0
318.16,111.1,0
318.17,111.73,0
318.18,112.36,0.02
318.19,140.67,0.08
318.2,202.26,0.12
318.21,200.47,0.13
318.22,192.32,0.11
318.23,200.77,0.07
318.24,207.74,0.02
318.25,183.64,0.01
318.26,185.05,0
318.27,186.46,0
318.28,187.87,0.01
318.29,189.28,0.07
318.3,190.69,0.11
318.31,192.1,0.12
318.32,193.51,0.15
318.33,194.92,0.15
318.34,196.33,0.14
318.35,197.74,0.13
318.36,199.14,0.16
318.37,200.55,0.19
318.38,201.96,0.2
318.39,203.37,0.19
318.4,204.78,0.18
318.41,206.19,0.17
318.42,207.6,0.12
318.43,209.01,0.07
318.44,210.42,0.03
318.45,211.83,0.02
318.46,213.24,0.03
318.47,214.65,0.12
318.48,216.06,0.18
318.49,217.47,0.16
318.5,218.88,0.11
318.51,220.29,0.14
318.52,215.56,0.21
318.53,205.99,0.25
318.54,204.83,0.25
318.55,207.18,0.25
318.56,213.57,0.23
318.57,222.12,0.22
318.58,233.43,0.2
318.59,249.44,0.18
318.6,262.29,0.18
318.61,270.24,0.19
318.62,281.65,0.22
318.63,286.72,0.24
318.64,287.58,0.24
318.65,283.16,0.24
318.66,272.85,0.23
318.67,261.06,0.21
318.68,250,0.2
318.69,235.36,0.2
318.7,219.76,0.21
318.71,205.32,0.21
318.72,192.73,0.19
318.73,182.54,0.16
318.74,174.87,0.12
318.75,173.28,0.11
318.76,171.71,0.1
318.77,169.1,0.1
318.78,167.65,0.09
318.79,167.16,0.08
318.8,165.77,0.08
318.81,163.88,0.07
318.82,162.33,0.06
318.83,160.7,0.05
318.84,159.64,0.05
318.85,158.63,0.04
318.86,159.99,0.04
318.87,165.55,0.03
318.88,168.56,0.02
318.89,166.52,0.02
318.9,164.47,0.02
318.91,162.43,0.03
318.92,160.39,0.06
318.93,158.34,0.09
318.94,156.3,0.1
318.95,154.26,0.1
318.96,152.21,0.09
318.97,150.17,0.09
318.98,148.12,0.11
318.99,146.08,0.1
319,144.04,0.08
319.01,141.99,0.06
319.02,139.95,0.05
319.03,137.91,0.04
319.04,135.86,0.03
319.05,133.82,0.03
319.06,131.77,0.02
319.07,129.73,0.01
319.08,127.69,0.01
319.09,125.64,0.01
319.1,123.6,0
319.11,121.56,0
319.12,119.51,0
319.13,117.47,0
319.14,115.42,0
319.15,113.38,0
319.16,111.34,0
319.17,109.29,0
319.18,107.25,0
319.19,105.21,0
319.2,103.16,0
319.21,86.39,0.03
319.22,152.87,0.07
319.23,154.52,0.1
319.24,154.75,0.14
319.25,193.46,0.16
319.26,186.57,0.15
319.27,181.6,0.14
319.28,180.81,0.14
319.29,178.1,0.14
319.3,178.02,0.14
319.31,179.97,0.14
319.32,180.27,0.14
319.33,180.55,0.14
319.34,176.21,0.12
319.35,168.52,0.09
319.36,169.62,0.06
319.37,177.07,0.05
319.38,184.52,0.07
319.39,191.98,0.07
319.4,199.43,0.09
319.41,206.89,0.1
319.42,214.34,0.11
319.43,221.8,0.12
319.44,229.25,0.09
319.45,236.71,0.06
319.46,211.28,0.16
319.47,192.19,0.25
319.48,189.28,0.28
319.49,184.98,0.25
